ContractReference;EconomicActivity 
5356427171001;PARTIC
5359623571002;PARTIC
5360184271001;PARTIC
5361417071002;PARTIC
53623971005;PARTIC
5364039471003;PARTIC
53648110001;PARTIC
5365600371002;PARTIC
5367522810001;PARTIC
5367722270010;PARTIC
5367722270011;PARTIC
5369970471002;PARTIC
537289515003;PARTIC
537314271007;PARTIC
5376471910001;PARTIC
5378005871001;PARTIC
5382346610001;PARTIC
5382607071002;PARTIC
5383306971001;PARTIC
5386031471001;PARTIC
5393415710001;PARTIC
5394801450001;PARTIC
5397934471001;PARTIC
5398807170001;PARTIC
5400579171002;PARTIC
5401639110001;PARTIC
5401802271001;PARTIC
5402988070004;PARTIC
540717071001;PARTIC
5407771510001;PARTIC
5409531471001;PARTIC
5411101310001;PARTIC
5417778271001;PARTIC
5418592315001;PARTIC
5419825171001;PARTIC
5420634110001;PARTIC
542442571006;PARTIC
5424566710001;PARTIC
5425541571001;PARTIC
5425952471002;PARTIC
5428550610001;PARTIC
5428735571001;PARTIC
54299170002;PARTIC
5431827171001;PARTIC
5432876910001;PARTIC
5433688610001;PARTIC
5434836210001;PARTIC
543677271006;PARTIC
5438433410001;PARTIC
5442922810001;PARTIC
5444584910001;PARTIC
5446505571001;PARTIC
5447105771001;PARTIC
5450758771001;PARTIC
5451473171002;PARTIC
5453184171001;PARTIC
5453245171001;PARTIC
5453320671001;PARTIC
5456602210001;PARTIC
5458536810001;PARTIC
5458563415002;PARTIC
5459509210001;PARTIC
5459562471001;PARTIC
546063971001;PARTIC
5460930971001;PARTIC
5461781371002;PARTIC
5462131371001;PARTIC
5462379171001;PARTIC
5463142410001;PARTIC
5464725171001;PARTIC
5467722171003;PARTIC
5467984471002;PARTIC
5468422071003;PARTIC
5468718771001;PARTIC
546997570002;PARTIC
5470988471002;PARTIC
5475419670008;PARTIC
5475419670009;PARTIC
5476396371001;PARTIC
5477728871001;PARTIC
5480523710001;PARTIC
5481522710001;PARTIC
5482533815002;PARTIC
5488663871001;PARTIC
5489038071001;PARTIC
5489325071002;PARTIC
5489961971001;PARTIC
5490768510001;PARTIC
5493677910001;PARTIC
5493926210001;PARTIC
5495909770006;PARTIC
549717771001;PARTIC
5499732910001;PARTIC
5501104210001;PARTIC
5501254771001;PARTIC
5501266871002;PARTIC
55023771007;PARTIC
5502489410001;PARTIC
550339471002;PARTIC
5504550871001;PARTIC
5504847510001;PARTIC
550541210001;PARTIC
5507744810001;PARTIC
5508731770004;PARTIC
5508731770005;PARTIC
5511190710001;PARTIC
5512100210001;PARTIC
5512447710001;PARTIC
5514557571001;PARTIC
5515967471001;PARTIC
5516915670001;PARTIC
5518093771002;PARTIC
5518427271001;PARTIC
5518976510001;PARTIC
5521085671001;PARTIC
5522271971003;PARTIC
552351971003;PARTIC
5524627671002;PARTIC
5526402071001;PARTIC
5527551510001;PARTIC
5528723371002;PARTIC
5528723371003;PARTIC
5529461971001;PARTIC
5529996771001;PARTIC
5532178910001;PARTIC
5532427271002;PARTIC
5532988610001;PARTIC
553350910001;PARTIC
553608971001;PARTIC
5537074210001;PARTIC
5537672410001;PARTIC
5537733410001;PARTIC
5543359871001;PARTIC
5546118770004;PARTIC
554846071001;PARTIC
555047471001;PARTIC
5554329271002;PARTIC
5554416871002;PARTIC
5557987371001;PARTIC
5558388110001;PARTIC
5559112710001;PARTIC
5561543171001;PARTIC
5561915310001;PARTIC
5561980610001;PARTIC
5562727010001;PARTIC
5562853371002;PARTIC
5563292871001;PARTIC
5563365971001;PARTIC
5565908971001;PARTIC
5565911310001;PARTIC
5571277371002;PARTIC
5571836810001;PARTIC
5571900271001;PARTIC
5572101610001;PARTIC
5572636410001;PARTIC
5572811610001;PARTIC
5577517210001;PARTIC
5578355571001;PARTIC
5578615970003;PARTIC
5579016710001;PARTIC
5579281410001;PARTIC
5580124871001;PARTIC
5581109370012;PARTIC
5583121871001;PARTIC
5583160571001;PARTIC
5583221571001;PARTIC
5586281470006;PARTIC
5586802210001;PARTIC
55872171003;PARTIC
5587601871001;PARTIC
559267010001;PARTIC
5593614971001;PARTIC
5593792071001;PARTIC
5593814310001;PARTIC
5594601810001;PARTIC
5595912070007;PARTIC
5597248471002;PARTIC
5600331171001;PARTIC
5600841710002;PARTIC
5604599171001;PARTIC
5604662571001;PARTIC
560550371003;PARTIC
5609628510001;PARTIC
5610126310001;PARTIC
5610748771002;PARTIC
5611524110001;PARTIC
5611524171002;PARTIC
5612150971001;PARTIC
5613208510001;PARTIC
561561470009;PARTIC
5618181210001;PARTIC
5618266471002;PARTIC
561960271002;PARTIC
5621496470005;PARTIC
5622269471002;PARTIC
5624267410001;PARTIC
5626326410001;PARTIC
5627400910001;PARTIC
5639893909002;PARTIC
5640078171002;PARTIC
5640338510001;PARTIC
5641152610001;PARTIC
5641998610001;PARTIC
5643522810001;PARTIC
5643933771001;PARTIC
5644086210001;PARTIC
5644086271001;PARTIC
5644159370004;PARTIC
5644657871001;PARTIC
5644956915001;PARTIC
5646405610001;PARTIC
5647941815002;PARTIC
565255971002;PARTIC
5656315010001;PARTIC
5659374971001;PARTIC
5664153371001;PARTIC
566627171005;PARTIC
5667760671002;PARTIC
5667918971002;PARTIC
5668832710001;PARTIC
5671552110001;PARTIC
5671663910001;PARTIC
5671848871001;PARTIC
5673374910001;PARTIC
5675820610001;PARTIC
5679952610001;PARTIC
5679952671001;PARTIC
5680037110001;PARTIC
5680051610001;PARTIC
5680148910001;PARTIC
5680922310001;PARTIC
568126670002;PARTIC
568126670003;PARTIC
5682360810001;PARTIC
5683683171001;PARTIC
5684096071001;PARTIC
5684096071003;PARTIC
5686366571002;PARTIC
5692778410001;PARTIC
5694239271001;PARTIC
569762571001;PARTIC
5698660671002;PARTIC
5702103071002;PARTIC
5702924810001;PARTIC
5704224971002;PARTIC
570433171002;PARTIC
5708184171001;PARTIC
5708570871002;PARTIC
5708755771001;PARTIC
5711487215002;PARTIC
5711808610001;PARTIC
5712608270001;PARTIC
5714384571001;PARTIC
5714929510001;PARTIC
5715770271001;PARTIC
5716382510001;PARTIC
571981471001;PARTIC
5722532171002;PARTIC
572367771001;PARTIC
572727871002;PARTIC
572880771001;PARTIC
5728922510001;PARTIC
5729198910001;PARTIC
5732004071002;PARTIC
5732665110001;PARTIC
5733836971001;PARTIC
5736111871002;PARTIC
5736697410001;PARTIC
5738471810001;PARTIC
57395810001;PARTIC
5740039310001;PARTIC
5741264371001;PARTIC
5742786071002;PARTIC
5743298671001;PARTIC
5745868270006;PARTIC
5745882771002;PARTIC
5748792171001;PARTIC
5749538510001;PARTIC
5751135071001;PARTIC
5752929210001;PARTIC
5754428710001;PARTIC
5755641670001;PARTIC
5755641671002;PARTIC
5757141110001;PARTIC
5758886410001;PARTIC
576512371003;PARTIC
5766187571001;PARTIC
5766773610001;PARTIC
5769046110001;PARTIC
5770489650001;PARTIC
5771352671002;PARTIC
5771537510001;PARTIC
5772624110001;PARTIC
5774534510001;PARTIC
5774796810001;PARTIC
577611071007;PARTIC
5778017571001;PARTIC
5778316610001;PARTIC
577973071001;PARTIC
5780209871001;PARTIC
5782261071001;PARTIC
5782372871002;PARTIC
5783345271001;PARTIC
5784156971001;PARTIC
5784470571003;PARTIC
5784555710001;PARTIC
5784631210001;PARTIC
5784879010001;PARTIC
5785094910001;PARTIC
5785194671002;PARTIC
5785766271001;PARTIC
578845771001;PARTIC
5791205815001;PARTIC
579261071001;PARTIC
5794192671001;PARTIC
579584371004;PARTIC
5797250615001;PARTIC
5798247271001;PARTIC
5799469871001;PARTIC
5799518771001;PARTIC
579995271001;PARTIC
580493070005;PARTIC
5805063171001;PARTIC
5806944971001;PARTIC
5806995771001;PARTIC
580753471004;PARTIC
5808371370002;PARTIC
5810763010001;PARTIC
5812374310001;PARTIC
5813657971002;PARTIC
5813745571002;PARTIC
5815283771001;PARTIC
5815420271001;PARTIC
5816317110001;PARTIC
5816543171002;PARTIC
5816842271001;PARTIC
5818776871001;PARTIC
5820161871001;PARTIC
5822006910001;PARTIC
5822828771001;PARTIC
5822967110002;PARTIC
5825292871001;PARTIC
5825891010001;PARTIC
5826552270007;PARTIC
582875370003;PARTIC
5828846910001;PARTIC
5830329210001;PARTIC
5830370310001;PARTIC
58317471006;PARTIC
5839118410001;PARTIC
5840440410001;PARTIC
5842710971002;PARTIC
5844035210001;PARTIC
5844273310001;PARTIC
5844446110001;PARTIC
5844721071001;PARTIC
584797810001;PARTIC
5850746271002;PARTIC
5851110771001;PARTIC
5852072910001;PARTIC
5853183710001;PARTIC
5854331371001;PARTIC
5854654671001;PARTIC
5855503170004;PARTIC
5855964871002;PARTIC
585721871004;PARTIC
5859710650001;PARTIC
585984171006;PARTIC
5860704515001;PARTIC
5860728710001;PARTIC
5861742271001;PARTIC
5862627071002;PARTIC
5865263971001;PARTIC
586669510001;PARTIC
5867211110001;PARTIC
5869046071004;PARTIC
5870465371001;PARTIC
5871277010001;PARTIC
5871376770001;PARTIC
5874684971002;PARTIC
5876682971002;PARTIC
5876870210001;PARTIC
5877942370006;PARTIC
5878282171001;PARTIC
5878839271002;PARTIC
5882034971001;PARTIC
5883931271001;PARTIC
588417371002;PARTIC
5884232310001;PARTIC
5884232371001;PARTIC
5884468010001;PARTIC
5895264610001;PARTIC
589678615002;PARTIC
5898297910001;PARTIC
5898995871001;PARTIC
5899134371001;PARTIC
589926910001;PARTIC
5900941171001;PARTIC
5902003110001;PARTIC
5902003115003;PARTIC
5902066071001;PARTIC
5904187910001;PARTIC
590451371001;PARTIC
5907868370008;PARTIC
5908605071001;PARTIC
5910651115003;PARTIC
5910709722001;PARTIC
591090210001;PARTIC
5911251310001;PARTIC
5913334515002;PARTIC
5913519410001;PARTIC
5915121070002;PARTIC
5916992610001;PARTIC
5918951910001;PARTIC
5920008810001;PARTIC
5920533910001;PARTIC
5922954971002;PARTIC
5923530971001;PARTIC
5924580771002;PARTIC
592561171002;PARTIC
5926999371001;PARTIC
5927191010001;PARTIC
5928747110001;PARTIC
5929286371001;PARTIC
5930343671001;PARTIC
5934587410001;PARTIC
593584371002;PARTIC
5936111610001;PARTIC
593832610001;PARTIC
5939033171001;PARTIC
5940027071002;PARTIC
5940912210002;PARTIC
5945345371002;PARTIC
5946529210001;PARTIC
5946643410001;PARTIC
5947530610001;PARTIC
5948777410001;PARTIC
5954270215004;PARTIC
5954654571002;PARTIC
5956737770001;PARTIC
595679671005;PARTIC
5957140910001;PARTIC
5957376671001;PARTIC
5958387771001;PARTIC
5959024771001;PARTIC
5959934171001;PARTIC
5962142971001;PARTIC
5962602771001;PARTIC
5965823310001;PARTIC
5966547471001;PARTIC
5966697910001;PARTIC
5968407071002;PARTIC
5969670771002;PARTIC
5970601710001;PARTIC
5971140971001;PARTIC
5971887210001;PARTIC
5972487471001;PARTIC
597415315001;PARTIC
5975321871001;PARTIC
5975917622001;PARTIC
5979042971001;PARTIC
598003410002;PARTIC
5980486410001;PARTIC
5983743871001;PARTIC
5985216771001;PARTIC
5986937871001;PARTIC
5987115010001;PARTIC
5987751910001;PARTIC
5988590210001;PARTIC
5989798371001;PARTIC
5990629610001;PARTIC
5993689571001;PARTIC
5994477015001;PARTIC
5994591271001;PARTIC
5994652210001;PARTIC
5995413110001;PARTIC
5996090710001;PARTIC
5996336610001;PARTIC
5997209370001;PARTIC
5997447471001;PARTIC
5997561671002;PARTIC
5997919310001;PARTIC
5998497210001;PARTIC
5999817670006;PARTIC
6002786371001;PARTIC
6004346810001;PARTIC
6004684671002;PARTIC
6005119810001;PARTIC
6005122271001;PARTIC
6005856410001;PARTIC
6008031610001;PARTIC
6010559371001;PARTIC
6010785371001;PARTIC
6015430410001;PARTIC
601820310001;PARTIC
6025225615002;PARTIC
6025651071001;PARTIC
6026251271001;PARTIC
6026535810001;PARTIC
6027697410001;PARTIC
6028108471002;PARTIC
6028208110001;PARTIC
603032871001;PARTIC
603118010001;PARTIC
6034746371001;PARTIC
6034884710001;PARTIC
6035234710001;PARTIC
6036583670001;PARTIC
6038666871001;PARTIC
6039902010001;PARTIC
6041658771002;PARTIC
6041697470006;PARTIC
6041846010001;PARTIC
6041972310001;PARTIC
6044317910001;PARTIC
6047227310001;PARTIC
6047577210001;PARTIC
6048041471001;PARTIC
604839171001;PARTIC
6048513310001;PARTIC
605079277001;PARTIC
6050817470001;PARTIC
6054292671001;PARTIC
6057209870001;PARTIC
6057508950001;PARTIC
6057523410001;PARTIC
6059496710001;PARTIC
6061652771001;PARTIC
6062775610001;PARTIC
6065522471001;PARTIC
606591210001;PARTIC
6066920271001;PARTIC
6068779310001;PARTIC
6071608610002;PARTIC
6072062671001;PARTIC
6074979771001;PARTIC
6077539210001;PARTIC
6078640310001;PARTIC
6079288915002;PARTIC
6080285210001;PARTIC
6080472510001;PARTIC
6080472571001;PARTIC
6083056270001;PARTIC
6084339810001;PARTIC
6084393010002;PARTIC
609099471001;PARTIC
6093152910001;PARTIC
6094025610001;PARTIC
6095907471001;PARTIC
6095934010001;PARTIC
609685571001;PARTIC
6097134471002;PARTIC
609797371004;PARTIC
609960410001;PARTIC
6100414110001;PARTIC
610071571001;PARTIC
6102698610001;PARTIC
6104111010001;PARTIC
6104397510001;PARTIC
6104434371001;PARTIC
6108615271002;PARTIC
6108627371001;PARTIC
6108666010001;PARTIC
6109465610001;PARTIC
6110048671001;PARTIC
6110408771001;PARTIC
6111147310001;PARTIC
6113417810001;PARTIC
611615510001;PARTIC
61163171005;PARTIC
611938871004;PARTIC
6120517510001;PARTIC
6122070215002;PARTIC
6126498971002;PARTIC
6127347410001;PARTIC
6128533771001;PARTIC
6130254110001;PARTIC
6132748210001;PARTIC
6136019771001;PARTIC
6136357570003;PARTIC
6136782910001;PARTIC
6136843910001;PARTIC
6142883671001;PARTIC
6143034210001;PARTIC
6143072910001;PARTIC
614476010001;PARTIC
6144855070008;PARTIC
6147538471001;PARTIC
6148240710001;PARTIC
6149152171001;PARTIC
6153167210001;PARTIC
6153580571002;PARTIC
6155449871001;PARTIC
6156225271001;PARTIC
6156509810001;PARTIC
6159173310001;PARTIC
616187070001;PARTIC
6164861110001;PARTIC
616960471001;PARTIC
6173022810001;PARTIC
6173645210001;PARTIC
6174544510001;PARTIC
6174731810001;PARTIC
6174831571001;PARTIC
617871871001;PARTIC
617969171004;PARTIC
6182767171001;PARTIC
6183316571001;PARTIC
6183328610001;PARTIC
6184242410001;PARTIC
6188175010001;PARTIC
619045615001;PARTIC
6190703210001;PARTIC
6193449510001;PARTIC
6194013471001;PARTIC
6197457610001;PARTIC
6197683671001;PARTIC
6198320615001;PARTIC
6199229671001;PARTIC
6200713110001;PARTIC
6202248910001;PARTIC
6202562571001;PARTIC
6203919271001;PARTIC
62062415002;PARTIC
6213218371001;PARTIC
6213928310003;PARTIC
6214343610001;PARTIC
6214978110001;PARTIC
6216591871001;PARTIC
6220694571001;PARTIC
6221679015001;PARTIC
622175971003;PARTIC
622287771001;PARTIC
622450810001;PARTIC
6224763671002;PARTIC
6224800410001;PARTIC
6227359410001;PARTIC
6227561271001;PARTIC
6228421871001;PARTIC
6229034110001;PARTIC
6229245671001;PARTIC
6229831771001;PARTIC
6231114671001;PARTIC
6232164470001;PARTIC
6232237510001;PARTIC
6234347310001;PARTIC
623597970002;PARTIC
623597970003;PARTIC
6239028710001;PARTIC
623984670001;PARTIC
6240409310001;PARTIC
6241884571001;PARTIC
6244171510001;PARTIC
6244667610001;PARTIC
62458815002;PARTIC
6254141970001;PARTIC
625768710001;PARTIC
626072215002;PARTIC
6263125410001;PARTIC
6266097770003;PARTIC
6267172271001;PARTIC
6267571071001;PARTIC
626828771005;PARTIC
626831170003;PARTIC
6272174271002;PARTIC
627839810001;PARTIC
6278790610001;PARTIC
6279663371002;PARTIC
6279748510001;PARTIC
6282156771001;PARTIC
628230971003;PARTIC
6283228871001;PARTIC
628330671001;PARTIC
6283367271002;PARTIC
6283416110001;PARTIC
6285924710001;PARTIC
6286091710001;PARTIC
6286824071001;PARTIC
628940910001;PARTIC
6289485110001;PARTIC
6289806510001;PARTIC
6294550578001;PARTIC
6295250410001;PARTIC
6300625410001;PARTIC
6302834910001;PARTIC
6304507270003;PARTIC
6305931615002;PARTIC
63061471003;PARTIC
6308889471001;PARTIC
6310111810001;PARTIC
631186071001;PARTIC
6312257970006;PARTIC
6313505215002;PARTIC
6318164310001;PARTIC
6324226310001;PARTIC
6324851171002;PARTIC
6325599471002;PARTIC
6326547671001;PARTIC
6329121671001;PARTIC
6332088871001;PARTIC
6332201110001;PARTIC
6332974071001;PARTIC
6332998271001;PARTIC
6333919810001;PARTIC
6334009470002;PARTIC
633456510001;PARTIC
6335769271001;PARTIC
6337728571001;PARTIC
6340761510001;PARTIC
634516571003;PARTIC
634604171001;PARTIC
6348126310001;PARTIC
634880910002;PARTIC
6349037710001;PARTIC
6349151910001;PARTIC
6350119271002;PARTIC
6350668571001;PARTIC
6354477271001;PARTIC
6355950515001;PARTIC
635841271004;PARTIC
63618571005;PARTIC
6361951510001;PARTIC
6363859571001;PARTIC
6364136471001;PARTIC
6365920971001;PARTIC
6366732671001;PARTIC
6371248271001;PARTIC
6373161010001;PARTIC
6375244271001;PARTIC
6380817810001;PARTIC
6382604310001;PARTIC
638301071002;PARTIC
6385613470003;PARTIC
6389062071001;PARTIC
6393898910001;PARTIC
6393909171001;PARTIC
6395150671001;PARTIC
6396208271001;PARTIC
6400812671001;PARTIC
6404360971001;PARTIC
6404883671001;PARTIC
6408293571001;PARTIC
6415602810001;PARTIC
6416613971001;PARTIC
6416990471001;PARTIC
6422614971001;PARTIC
6423526310001;PARTIC
6426148710001;PARTIC
6426858710001;PARTIC
6429456910001;PARTIC
6430453271001;PARTIC
6431391271001;PARTIC
6433960810001;PARTIC
6434906671001;PARTIC
6435956471001;PARTIC
6436916771001;PARTIC
6438094810001;PARTIC
6438593310001;PARTIC
6445715310001;PARTIC
6446392971001;PARTIC
6446602571002;PARTIC
6447489210001;PARTIC
6448002371001;PARTIC
6448663471001;PARTIC
6449808671001;PARTIC
645113771001;PARTIC
6453079310001;PARTIC
6454477110001;PARTIC
6459406871001;PARTIC
6461391971001;PARTIC
6463436410001;PARTIC
6463509510001;PARTIC
6465497371001;PARTIC
6465721410001;PARTIC
6466207410001;PARTIC
6467332710001;PARTIC
6467395610001;PARTIC
6468429071001;PARTIC
646861410001;PARTIC
6469841310001;PARTIC
6471819710001;PARTIC
6473768871001;PARTIC
6475827871001;PARTIC
6477254270001;PARTIC
647746210001;PARTIC
6478476810001;PARTIC
6478652010001;PARTIC
6478875671001;PARTIC
6481420371001;PARTIC
6483493371001;PARTIC
6484541210001;PARTIC
6485788010001;PARTIC
6486750771001;PARTIC
6487112871001;PARTIC
6487674271001;PARTIC
6489222671001;PARTIC
6489669871001;PARTIC
6491215510001;PARTIC
6491689370001;PARTIC
6492426071001;PARTIC
6493252271002;PARTIC
6498916110001;PARTIC
649982371001;PARTIC
6501125771001;PARTIC
6501140210002;PARTIC
6504059371001;PARTIC
6504421871001;PARTIC
6505644471001;PARTIC
6509365510001;PARTIC
6510408371001;PARTIC
651153415003;PARTIC
65132570009;PARTIC
65132570010;PARTIC
6514217010001;PARTIC
6516039871003;PARTIC
6516813210001;PARTIC
65171270005;PARTIC
6517238210001;PARTIC
65183370003;PARTIC
6520468210001;PARTIC
6520793971001;PARTIC
6521727610001;PARTIC
6525076510001;PARTIC
6526309370006;PARTIC
6527983971001;PARTIC
6532908510001;PARTIC
6533224171001;PARTIC
6533722610001;PARTIC
653523615002;PARTIC
6538914610001;PARTIC
6540746822001;PARTIC
6547564671002;PARTIC
6547701170001;PARTIC
6550157710001;PARTIC
655086070005;PARTIC
6556686515001;PARTIC
6557897070001;PARTIC
655956715002;PARTIC
6560752971001;PARTIC
6562201671001;PARTIC
656284471003;PARTIC
6565745570001;PARTIC
6568083310001;PARTIC
6568543110001;PARTIC
6573372371001;PARTIC
6573421271002;PARTIC
6574318171001;PARTIC
6580520971001;PARTIC
6580870810001;PARTIC
6582231910001;PARTIC
6583131210001;PARTIC
6587961110001;PARTIC
6590953071001;PARTIC
6594075971001;PARTIC
659492970002;PARTIC
6595099110001;PARTIC
6597683271001;PARTIC
6600053510001;PARTIC
6600690471001;PARTIC
6601264071001;PARTIC
6603497710001;PARTIC
6608791871001;PARTIC
6610807010001;PARTIC
661099171001;PARTIC
6611783771001;PARTIC
6611820510001;PARTIC
6612805010001;PARTIC
661461671004;PARTIC
6615480610001;PARTIC
6615653471001;PARTIC
66170271003;PARTIC
6618300571001;PARTIC
662008671001;PARTIC
6620295310001;PARTIC
662134915002;PARTIC
6621926910001;PARTIC
6626486371001;PARTIC
6626498410001;PARTIC
6630341210001;PARTIC
6630341271001;PARTIC
6630900710001;PARTIC
6631809710001;PARTIC
6633209510001;PARTIC
