ID_Account;EconomicActivity;ID_Customer;Nperiods;minStartDate;minStartDate_Year;CAE
9999018816;AGROIND;55703151;6;22.08.2016;2016;15112
9999018916;COMER;24719;4;23.08.2016;2016;51900
9999019016;COMER;24719;4;23.09.2016;2016;51900
9999019116;COMER;24719;4;23.08.2016;2016;51900
9999019216;SERV;72622476;10;25.08.2016;2016;75220
9999019316;COMER;24719;5;23.08.2016;2016;51900
9999019416;COMER;24719;5;23.08.2016;2016;51900
9999019516;COMER;24719;5;23.08.2016;2016;51900
9999019616;COMER;24719;5;23.08.2016;2016;51900
9999019716;COMER;24719;5;23.08.2016;2016;51900
9999019816;COMER;24719;5;23.08.2016;2016;51900
9999019916;COMER;24719;5;23.08.2016;2016;51900
9999020016;COMER;24719;4;23.08.2016;2016;51900
9999020116;COMER;24719;5;23.08.2016;2016;51900
9999020316;COMER;24719;4;23.08.2016;2016;51900
9999020416;COMER;24719;4;23.08.2016;2016;51900
9999020516;COMER;24719;4;23.08.2016;2016;51900
9999020616;COMER;24719;4;23.08.2016;2016;51900
9999020716;COMER;24719;4;23.08.2016;2016;51900
9999020816;COMER;24719;5;23.08.2016;2016;51900
9999020916;COMER;24719;4;23.08.2016;2016;51900
9999021016;COMER;24719;5;23.08.2016;2016;51900
9999021116;COMER;24719;5;23.08.2016;2016;51900
9999021216;COMER;24719;5;23.08.2016;2016;51900
9999021316;COMER;24719;4;23.08.2016;2016;51900
9999021416;COMER;24719;4;23.08.2016;2016;51900
9999021516;COMER;24719;5;23.08.2016;2016;51900
9999021616;COMER;24719;5;23.08.2016;2016;51900
9999021716;COMER;24719;5;23.08.2016;2016;51900
9999021816;COMER;24719;5;23.08.2016;2016;51900
9999021916;COMER;24719;5;23.08.2016;2016;51900
9999022016;SERV;14320949;12;24.08.2016;2016;71110
9999022116;COMER;24719;5;26.08.2016;2016;51900
9999022216;COMER;24719;4;26.08.2016;2016;51900
9999022316;COMER;24719;5;26.08.2016;2016;51900
9999022416;COMER;24719;5;26.08.2016;2016;51900
9999022516;COMER;24719;5;26.08.2016;2016;51900
9999022616;COMER;24719;5;26.08.2016;2016;51900
9999022716;COMER;24719;5;26.08.2016;2016;51900
9999022816;COMER;24719;5;26.08.2016;2016;51900
9999022916;COMER;24719;5;26.08.2016;2016;51900
9999023016;COMER;24719;5;26.08.2016;2016;51900
9999023116;COMER;24719;5;26.08.2016;2016;51900
9999023216;COMER;24719;5;26.08.2016;2016;51900
9999023316;COMER;24719;5;26.08.2016;2016;51900
9999023416;COMER;24719;5;26.08.2016;2016;51900
9999023516;COMER;24719;11;26.08.2016;2016;51900
9999023616;COMER;24719;4;26.08.2016;2016;51900
9999023716;COMER;24719;5;26.08.2016;2016;51900
9999023816;AGROIND;55730880;5;26.08.2016;2016;15112
9999023916;COMER;24719;4;08.09.2016;2016;51900
9999024016;COMER;24719;4;08.09.2016;2016;51900
9999024116;COMER;24719;5;29.08.2016;2016;51900
9999024216;COMER;24719;5;29.08.2016;2016;51900
9999024316;COMER;24719;5;29.08.2016;2016;51900
9999024416;COMER;24719;5;29.08.2016;2016;51900
9999024516;COMER;24719;5;29.08.2016;2016;51900
9999024616;COMER;24719;4;29.08.2016;2016;51900
9999024716;COMER;24719;4;29.08.2016;2016;51900
9999024816;COMER;24719;5;29.08.2016;2016;51900
9999024916;COMER;24719;5;29.08.2016;2016;51900
9999025016;COMER;24719;5;29.08.2016;2016;51900
9999025116;CONSTR;1222906;6;30.08.2016;2016;45201
9999025216;SERV;14320949;2;07.09.2016;2016;71110
9999025316;SERV;14320949;2;07.09.2016;2016;71110
9999025416;COMER;24719;4;01.09.2016;2016;51900
9999025516;COMER;24719;4;01.09.2016;2016;51900
9999025616;COMER;24719;4;01.09.2016;2016;51900
9999025716;COMER;24719;3;02.09.2016;2016;51900
9999025816;COMER;24719;4;01.09.2016;2016;51900
9999025916;COMER;24719;4;01.09.2016;2016;51900
9999026016;COMER;24719;4;01.09.2016;2016;51900
9999026116;COMER;24719;5;02.09.2016;2016;51900
9999026216;AGROIND;55730880;2;09.12.2016;2016;15112
9999026316;COMER;24719;4;02.09.2016;2016;51900
9999026416;COMER;24719;5;02.09.2016;2016;51900
9999026516;COMER;24719;4;02.09.2016;2016;51900
9999026616;COMER;24719;3;02.09.2016;2016;51900
9999026716;COMER;24719;4;02.09.2016;2016;51900
9999026816;COMER;24719;4;02.09.2016;2016;51900
9999026916;COMER;24719;4;02.09.2016;2016;51900
9999027016;COMER;24719;9;02.09.2016;2016;51900
9999027116;COMER;24719;3;02.09.2016;2016;51900
9999027216;COMER;24719;4;02.09.2016;2016;51900
9999027316;COMER;24719;5;02.09.2016;2016;51900
9999027416;COMER;24719;4;02.09.2016;2016;51900
9999027516;COMER;24719;4;02.09.2016;2016;51900
9999027616;COMER;24719;4;02.09.2016;2016;51900
9999027716;COMER;24719;4;02.09.2016;2016;51900
9999027816;COMER;24719;4;02.09.2016;2016;51900
9999027916;COMER;24719;4;02.09.2016;2016;51900
9999028016;COMER;24719;4;02.09.2016;2016;51900
9999028116;COMER;24719;4;02.09.2016;2016;51900
9999028216;COMER;24719;4;02.09.2016;2016;51900
9999028316;COMER;24719;3;02.09.2016;2016;51900
9999028416;COMER;24719;4;02.09.2016;2016;51900
9999028516;COMER;24719;3;02.09.2016;2016;51900
9999028616;COMER;24719;4;02.09.2016;2016;51900
9999028716;COMER;24719;4;02.09.2016;2016;51900
9999028816;COMER;24719;3;02.09.2016;2016;51900
9999028916;COMER;24719;3;02.09.2016;2016;51900
9999029016;COMER;24719;4;02.09.2016;2016;51900
9999029116;COMER;24719;4;02.09.2016;2016;51900
9999029216;COMER;24719;4;02.09.2016;2016;51900
9999029316;COMER;24719;3;02.09.2016;2016;51900
9999029416;COMER;24719;3;02.09.2016;2016;51900
9999029516;COMER;24719;4;02.09.2016;2016;51900
9999029616;COMER;24719;4;02.09.2016;2016;51900
9999029716;COMER;24719;3;02.09.2016;2016;51900
9999029816;COMER;24719;4;02.09.2016;2016;51900
9999029916;COMER;24719;4;02.09.2016;2016;51900
9999030016;COMER;24719;3;02.09.2016;2016;51900
9999030116;COMER;24719;3;02.09.2016;2016;51900
9999030216;COMER;24719;4;02.09.2016;2016;51900
9999030316;COMER;24719;3;02.09.2016;2016;51900
9999030416;COMER;24719;4;02.09.2016;2016;51900
9999030516;COMER;24719;4;02.09.2016;2016;51900
9999030616;COMER;24719;4;02.09.2016;2016;51900
9999030716;COMER;24719;4;02.09.2016;2016;51900
9999030816;COMER;24719;4;02.09.2016;2016;51900
9999030916;COMER;24719;3;02.09.2016;2016;51900
9999031016;COMER;24719;3;02.09.2016;2016;51900
9999031116;COMER;24719;4;02.09.2016;2016;51900
9999031216;COMER;24719;3;02.09.2016;2016;51900
9999031316;COMER;24719;4;02.09.2016;2016;51900
9999031416;COMER;24719;4;02.09.2016;2016;51900
9999031516;COMER;24719;4;02.09.2016;2016;51900
9999031616;COMER;24719;3;02.09.2016;2016;51900
9999031716;COMER;24719;4;02.09.2016;2016;51900
9999031816;COMER;24719;3;02.09.2016;2016;51900
9999031916;COMER;24719;5;02.09.2016;2016;51900
9999032016;COMER;24719;4;02.09.2016;2016;51900
9999032116;COMER;24719;5;02.09.2016;2016;51900
9999032216;COMER;24719;4;02.09.2016;2016;51900
9999032316;COMER;24719;4;07.09.2016;2016;51900
9999032416;COMER;24719;4;07.09.2016;2016;51900
9999032516;COMER;24719;4;07.09.2016;2016;51900
9999032616;COMER;24719;4;07.09.2016;2016;51900
9999032716;COMER;24719;4;07.09.2016;2016;51900
9999032916;CONSTR;1222906;7;08.09.2016;2016;45201
9999033016;COMER;24719;3;08.09.2016;2016;51900
9999033116;COMER;24719;3;08.09.2016;2016;51900
9999033216;COMER;24719;3;08.09.2016;2016;51900
9999033316;COMER;24719;3;08.09.2016;2016;51900
9999033416;COMER;24719;4;08.09.2016;2016;51900
9999033516;COMER;24719;3;08.09.2016;2016;51900
9999033616;COMER;24719;3;08.09.2016;2016;51900
9999033716;COMER;24719;4;13.09.2016;2016;51900
9999033816;IND TRANSF;20474931;10;14.09.2016;2016;15470
9999034016;COMER;24719;4;22.09.2016;2016;51900
9999034116;AGROIND;55730880;4;21.09.2016;2016;15112
9999034216;COMER;24719;4;26.09.2016;2016;51900
9999034316;COMER;24719;4;22.09.2016;2016;51900
9999034416;COMER;24719;4;22.09.2016;2016;51900
9999034516;SERV;5290040;7;22.09.2016;2016;64200
9999034616;COMER;24719;5;23.09.2016;2016;51900
9999034716;COMER;24719;4;23.09.2016;2016;51900
9999034816;COMER;24719;4;23.09.2016;2016;51900
9999034916;COMER;24719;5;23.09.2016;2016;51900
9999035016;COMER;24719;4;23.09.2016;2016;51900
9999035116;COMER;24719;4;23.09.2016;2016;51900
9999035216;COMER;24719;4;23.09.2016;2016;51900
9999035316;COMER;24719;4;23.09.2016;2016;51900
9999035416;COMER;24719;4;23.09.2016;2016;51900
9999035516;AGROIND;55730880;4;23.09.2016;2016;15112
9999035616;COMER;24719;4;23.09.2016;2016;51900
9999035716;COMER;24719;4;23.09.2016;2016;51900
9999035816;COMER;24719;4;23.09.2016;2016;51900
9999035916;COMER;24719;4;23.09.2016;2016;51900
9999036016;COMER;24719;11;23.09.2016;2016;51900
9999036116;COMER;24719;5;23.09.2016;2016;51900
9999036216;IND EXTRACT;8053926;1;29.09.2016;2016;11100
9999036316;COMER;24719;4;23.09.2016;2016;51900
9999036416;IND EXTRACT;8053926;3;28.09.2016;2016;11100
9999036516;COMER;24719;4;23.09.2016;2016;51900
9999036616;COMER;24719;4;23.09.2016;2016;51900
9999036716;COMER;24719;4;23.09.2016;2016;51900
9999036816;COMER;24719;4;23.09.2016;2016;51900
9999036916;COMER;24719;5;28.09.2016;2016;51900
9999037016;COMER;24719;4;28.09.2016;2016;51900
9999037116;COMER;24719;4;06.10.2016;2016;51900
9999037216;COMER;24719;4;28.09.2016;2016;51900
9999037316;COMER;24719;11;28.09.2016;2016;51900
9999037416;COMER;24719;4;28.09.2016;2016;51900
9999037516;COMER;24719;4;28.09.2016;2016;51900
9999037616;COMER;24719;5;28.09.2016;2016;51900
9999037716;COMER;24719;4;28.09.2016;2016;51900
9999037816;COMER;24719;5;28.09.2016;2016;51900
9999037916;COMER;24719;4;28.09.2016;2016;51900
9999038116;AGROIND;55703151;4;27.09.2016;2016;15112
9999038216;IND EXTRACT;37468750;8;30.09.2016;2016;14110
9999038416;CONSTR;975542;1;20.10.2016;2016;45201
9999038516;IND EXTRACT;8053926;3;10.10.2016;2016;11100
9999038616;CONSTR;483107;4;14.10.2016;2016;45201
9999038716;CONSTR;483107;3;14.10.2016;2016;45201
9999038916;COMER;24719;8;13.10.2016;2016;51900
9999039016;COMER;24719;8;13.10.2016;2016;51900
9999039116;COMER;24719;4;13.10.2016;2016;51900
9999039216;COMER;24719;4;13.10.2016;2016;51900
9999039316;COMER;24719;3;13.10.2016;2016;51900
9999039416;COMER;24719;4;13.10.2016;2016;51900
9999039516;COMER;24719;3;13.10.2016;2016;51900
9999039616;COMER;24719;4;13.10.2016;2016;51900
9999039716;COMER;24719;3;19.10.2016;2016;51900
9999039816;COMER;24719;4;20.10.2016;2016;51900
9999039916;COMER;24719;4;20.10.2016;2016;51900
9999040016;COMER;24719;4;20.10.2016;2016;51900
9999040116;IND TRANSF;19152968;4;24.10.2016;2016;18200
9999040516;COMER;24719;3;28.10.2016;2016;51900
9999040616;COMER;24719;3;28.10.2016;2016;51900
9999040716;COMER;24719;3;28.10.2016;2016;51900
9999040816;COMER;24719;3;28.10.2016;2016;51900
9999041016;COMER;24719;3;28.10.2016;2016;51900
9999041116;COMER;24719;3;28.10.2016;2016;51900
9999041216;COMER;24719;3;28.10.2016;2016;51900
9999041316;COMER;24719;3;28.10.2016;2016;51900
9999041416;COMER;24719;4;28.10.2016;2016;51900
9999041516;COMER;24719;6;28.10.2016;2016;51900
9999041616;COMER;24719;4;28.10.2016;2016;51900
9999041716;COMER;24719;4;31.10.2016;2016;51900
9999041816;COMER;24719;3;31.10.2016;2016;51900
9999041916;COMER;24719;3;28.10.2016;2016;51900
9999042116;COMER;24719;2;01.11.2016;2016;51900
9999042216;AGROIND;55730880;3;03.11.2016;2016;15112
9999042316;COMER;24719;5;04.11.2016;2016;51900
9999042416;COMER;24719;2;04.11.2016;2016;51900
9999042516;COMER;24719;2;04.11.2016;2016;51900
9999042616;COMER;24719;2;04.11.2016;2016;51900
9999042716;COMER;24719;2;04.11.2016;2016;51900
9999042816;COMER;24719;2;04.11.2016;2016;51900
9999042916;COMER;24719;5;04.11.2016;2016;51900
9999043016;COMER;24719;3;04.11.2016;2016;51900
9999043116;COMER;24719;3;04.11.2016;2016;51900
9999043216;CONSTR;975542;3;15.11.2016;2016;45201
9999043316;SERV;16759843;8;16.11.2016;2016;45202
9999043516;COMER;24719;3;18.11.2016;2016;51900
9999043616;COMER;24719;3;18.11.2016;2016;51900
9999043716;COMER;24719;3;18.11.2016;2016;51900
9999043816;COMER;24719;3;18.11.2016;2016;51900
9999043916;COMER;24719;3;18.11.2016;2016;51900
9999044116;COMER;24719;3;18.11.2016;2016;51900
9999044216;COMER;24719;5;18.11.2016;2016;51900
9999044316;COMER;24719;5;18.11.2016;2016;51900
9999044416;COMER;24719;3;18.11.2016;2016;51900
9999044516;COMER;24719;3;18.11.2016;2016;51900
9999044616;COMER;24719;3;18.11.2016;2016;51900
9999044716;COMER;24719;3;18.11.2016;2016;51900
9999044816;COMER;24719;5;18.11.2016;2016;51900
9999044916;COMER;24719;3;22.11.2016;2016;51900
9999045016;SERV;16759843;3;22.11.2016;2016;45202
9999045116;AGROIND;55703151;1;23.11.2016;2016;15112
9999045216;COMER;36169233;3;24.11.2016;2016;51325
9999045316;COMER;36169233;2;24.11.2016;2016;51325
9999045416;COMER;36169233;2;24.11.2016;2016;51325
9999045516;COMER;36169233;2;24.11.2016;2016;51325
9999045616;COMER;36169233;2;24.11.2016;2016;51325
9999045716;COMER;36169233;2;24.11.2016;2016;51325
9999045816;COMER;36169233;3;24.11.2016;2016;51325
9999045916;COMER;36169233;7;30.11.2016;2016;51325
9999046016;COMER;36169233;5;30.11.2016;2016;51325
9999046116;COMER;36169233;2;30.11.2016;2016;51325
9999046216;COMER;24719;3;24.11.2016;2016;51900
9999046316;COMER;24719;3;24.11.2016;2016;51900
9999046416;COMER;24719;5;25.11.2016;2016;51900
9999046516;COMER;24719;3;25.11.2016;2016;51900
9999046616;COMER;2207136;2;29.11.2016;2016;52206
9999046716;COMER;2207136;2;29.11.2016;2016;52206
9999046816;COMER;24719;3;25.11.2016;2016;51900
9999046916;COMER;24719;3;25.11.2016;2016;51900
9999047016;COMER;2207136;2;29.11.2016;2016;52206
9999047116;COMER;2207136;3;29.11.2016;2016;52206
9999047216;COMER;2207136;2;29.11.2016;2016;52206
9999047316;COMER;2207136;2;29.11.2016;2016;52206
9999047416;COMER;2207136;2;29.11.2016;2016;52206
9999047516;COMER;2207136;2;29.11.2016;2016;52206
9999047616;COMER;2207136;2;29.11.2016;2016;52206
9999047716;COMER;2207136;2;29.11.2016;2016;52206
9999047816;COMER;2207136;2;29.11.2016;2016;52206
9999047916;SERV;31495856;1;01.12.2016;2016;74960
9999048016;COMER;2207136;1;02.12.2016;2016;52206
9999048116;COMER;2207136;1;02.12.2016;2016;52206
9999048216;COMER;2207136;1;02.12.2016;2016;52206
9999048316;COMER;32122322;1;02.12.2016;2016;51228
9999048416;COMER;32122322;1;02.12.2016;2016;51228
9999048516;COMER;2207136;1;02.12.2016;2016;52206
9999048616;COMER;24719;2;02.12.2016;2016;51900
9999048816;SERV;39775512;2;08.12.2016;2016;72100
9999048916;SERV;39775512;6;09.12.2016;2016;72100
9999049016;SERV;39775512;4;08.12.2016;2016;72100
9999049116;IND EXTRACT;8053926;1;14.12.2016;2016;11100
9999049216;SERV;39775512;2;09.12.2016;2016;72100
9999049316;IND EXTRACT;8053926;1;16.12.2016;2016;11100
9999049416;COMER;2207136;1;12.12.2016;2016;52206
9999049516;IND TRANSF;67180255;1;16.12.2016;2016;15510
9999049616;IND TRANSF;67180255;1;16.12.2016;2016;15510
9999049716;COMER;24719;4;21.12.2016;2016;51900
9999049816;AGROIND;55703151;1;16.12.2016;2016;15112
9999049916;COMER;24719;2;21.12.2016;2016;51900
9999050016;COMER;24719;8;20.12.2016;2016;51900
9999050116;COMER;24719;8;21.12.2016;2016;51900
9999050216;IND TRANSF;67180255;2;16.12.2016;2016;15510
9999050316;COMER;24719;4;20.12.2016;2016;51900
9999050416;IND TRANSF;67180255;1;16.12.2016;2016;15510
9999050516;COMER;24719;4;20.12.2016;2016;51900
9999050616;IND TRANSF;67180255;2;16.12.2016;2016;15510
9999050716;IND TRANSF;67180255;1;16.12.2016;2016;15510
9999050816;IND TRANSF;67180255;1;16.12.2016;2016;15510
9999050916;COMER;24719;6;20.12.2016;2016;51900
9999051016;COMER;24719;4;21.12.2016;2016;51900
9999051116;COMER;24719;7;20.12.2016;2016;51900
9999051216;COMER;24719;2;20.12.2016;2016;51900
9999051416;IND TRANSF;72376383;1;20.12.2016;2016;25220
9999051516;COMER;24719;6;20.12.2016;2016;51900
9999051616;IND TRANSF;72376383;1;20.12.2016;2016;25220
9999051716;COMER;24719;6;20.12.2016;2016;51900
9999051816;COMER;24719;6;20.12.2016;2016;51900
9999052016;COMER;24719;4;21.12.2016;2016;51900
9999052116;COMER;24719;2;21.12.2016;2016;51900
9999052216;COMER;24719;2;21.12.2016;2016;51900
9999052316;COMER;24719;4;21.12.2016;2016;51900
9999052516;COMER;24719;2;21.12.2016;2016;51900
9999052616;COMER;24719;6;21.12.2016;2016;51900
9999052716;COMER;22431857;2;21.12.2016;2016;51228
9999052816;COMER;24719;7;21.12.2016;2016;51900
9999052916;COMER;24719;4;21.12.2016;2016;51900
9999053016;COMER;2207136;1;21.12.2016;2016;52206
9999053216;COMER;22431857;2;22.12.2016;2016;51228
9999053316;COMER;22431857;2;22.12.2016;2016;51228
9999053616;COMER;22431857;4;22.12.2016;2016;51228
9999053716;COMER;22431857;7;22.12.2016;2016;51228
9999053916;COMER;22431857;6;22.12.2016;2016;51228
9999054016;COMER;22431857;4;22.12.2016;2016;51228
9999054116;COMER;22431857;6;22.12.2016;2016;51228
9999054416;COMER;22431857;6;22.12.2016;2016;51228
9999054516;COMER;22431857;4;22.12.2016;2016;51228
9999054616;COMER;22431857;6;22.12.2016;2016;51228
9999054716;COMER;22431857;6;22.12.2016;2016;51228
9999054816;COMER;22431857;2;22.12.2016;2016;51228
9999054916;COMER;22431857;4;22.12.2016;2016;51228
9999055116;COMER;22431857;6;23.12.2016;2016;51228
9999055216;COMER;22431857;6;23.12.2016;2016;51228
9999055316;COMER;24719;2;23.12.2016;2016;51900
9999055416;COMER;22431857;4;23.12.2016;2016;51228
9999055516;COMER;24719;2;28.12.2016;2016;51900
15487753003;SERV;154877;1;24.02.2016;2016;61100
16100535003;COMER;161005;1;27.09.2016;2016;52111
16100536002;COMER;161005;2;28.07.2016;2016;52111
16100536005;COMER;161005;1;29.11.2016;2016;52111
16100537007;COMER;161005;1;27.09.2016;2016;52111
16100537008;COMER;161005;1;27.09.2016;2016;52111
16100538003;COMER;161005;1;28.12.2016;2016;52111
16100538004;COMER;161005;2;31.07.2016;2016;52111
16100538005;COMER;161005;2;27.09.2016;2016;52111
16100538007;COMER;161005;2;27.09.2016;2016;52111
16100539001;COMER;161005;2;27.09.2016;2016;52111
16100539002;COMER;161005;1;27.09.2016;2016;52111
16100539003;COMER;161005;1;27.09.2016;2016;52111
16100539004;COMER;161005;1;27.09.2016;2016;52111
16100539006;COMER;161005;1;27.09.2016;2016;52111
16100539007;COMER;161005;1;27.09.2016;2016;52111
16100539008;COMER;161005;4;28.07.2016;2016;52111
16100547002;COMER;161005;2;27.09.2016;2016;52111
16100547004;COMER;161005;1;27.09.2016;2016;52111
16100547005;COMER;161005;1;28.12.2016;2016;52111
16100547006;COMER;161005;1;27.09.2016;2016;52111
16100547007;COMER;161005;1;31.07.2016;2016;52111
16100548001;COMER;161005;1;27.09.2016;2016;52111
16100548002;COMER;161005;2;28.08.2016;2016;52111
16100548005;COMER;161005;2;27.09.2016;2016;52111
27431907001;SERV;274319;1;31.07.2016;2016;65110
27431910007;SERV;274319;2;31.07.2016;2016;65110
27431915001;SERV;274319;3;09.10.2016;2016;65110
27431915003;SERV;274319;5;19.04.2016;2016;65110
72704190001;SERV;727041;12;20.10.2016;2016;93040
84922710004;SERV;849227;1;28.07.2016;2016;62100
84922756009;SERV;849227;2;06.04.2016;2016;62100
84922757003;SERV;849227;2;06.04.2016;2016;62100
122290690152;CONSTR;1222906;10;11.02.2016;2016;45201
122290690153;CONSTR;1222906;12;29.04.2016;2016;45201
122290690154;CONSTR;1222906;12;29.04.2016;2016;45201
122290690155;CONSTR;1222906;12;29.04.2016;2016;45201
122290690157;CONSTR;1222906;4;15.06.2016;2016;45201
122290690158;CONSTR;1222906;4;15.06.2016;2016;45201
122290690159;CONSTR;1222906;11;07.07.2016;2016;45201
122290690161;CONSTR;1222906;12;05.08.2016;2016;45201
122290690162;CONSTR;1222906;6;17.10.2016;2016;45201
122290690163;CONSTR;1222906;6;20.10.2016;2016;45201
122290690164;CONSTR;1222906;5;23.12.2016;2016;45201
148918570029;CONSTR;1489185;5;16.02.2016;2016;50100
159692815001;SERV;1596928;3;12.02.2016;2016;99000
191997690001;CONSTR;1919976;8;23.12.2016;2016;45201
191997690002;CONSTR;1919976;8;23.12.2016;2016;45201
206203034002;IND TRANSF;2062030;5;01.05.2016;2016;24252
208609590003;IND EXTRACT;2086095;4;15.06.2016;2016;11100
208609590004;IND EXTRACT;2086095;4;15.06.2016;2016;11100
221291590001;SERV;2212915;1;08.12.2016;2016;45202
375114751009;IND TRANSF;3751147;1;11.02.2016;2016;23200
375114752004;IND TRANSF;3751147;1;11.02.2016;2016;23200
413253690011;SERV;4132536;11;23.09.2016;2016;63040
466079834003;SERV;4660798;2;27.09.2016;2016;66010
466079835001;SERV;4660798;2;27.09.2016;2016;66010
470197010008;IND EXTRACT;4701970;2;13.12.2016;2016;11200
470197054008;IND EXTRACT;4701970;3;23.09.2016;2016;11200
572494022001;IND EXTRACT;5724940;1;30.03.2016;2016;13100
708163740002;IND EXTRACT;7081637;9;30.12.2016;2016;11100
748596540001;CONSTR;7485965;13;05.09.2016;2016;45100
748596540002;CONSTR;7485965;13;26.09.2016;2016;45100
970084777001;CONSTR;9700847;8;29.09.2016;2016;45201
